display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
SEA,DST,10,2025,SEA,ARI,home,-7.00,44.50,SEA,25.75,,3600,23.00,1.92,7.99,11.69,6.63,2025-11-11T00:07:43Z
SF,DST,10,2025,SF,LA,home,5.50,49.50,SF,22.00,,2700,11.00,1.41,5.55,1.02,-4.53,2025-11-11T00:07:43Z
TB,DST,10,2025,TB,NE,home,-2.50,48.50,TB,25.50,,2700,21.00,2.54,4.11,8.70,4.59,2025-11-11T00:07:43Z
WAS,DST,10,2025,WAS,DET,home,8.50,49.50,WAS,20.50,,2100,5.00,1.71,2.47,,,2025-11-11T00:07:43Z
Matt Prater,K,10,2025,BUF,MIA,away,-8.50,50.50,00-0023853,29.50,,,24.00,,,,,2025-11-11T00:07:43Z
Nick Folk,K,10,2025,NYJ,CLE,home,1.50,37.50,00-0025565,18.00,,,17.00,,,,,2025-11-11T00:07:43Z
Brandon McManus,K,10,2025,GB,PHI,home,-1.50,45.50,00-0029822,23.50,,,32.00,,,,,2025-11-11T00:07:43Z
Chris Boswell,K,10,2025,PIT,LAC,away,3.00,45.50,00-0031136,21.25,,,15.00,,,,,2025-11-11T00:07:43Z
Cairo Santos,K,10,2025,CHI,NYG,home,-4.50,45.50,00-0031203,25.00,,,28.00,,,,,2025-11-11T00:07:43Z
Jason Myers,K,10,2025,SEA,ARI,home,-7.00,44.50,00-0031492,25.75,,,20.00,,,,,2025-11-11T00:07:43Z
Wil Lutz,K,10,2025,DEN,LV,home,-9.50,42.50,00-0032569,26.00,,,26.00,,,,,2025-11-11T00:07:43Z
Younghoe Koo,K,10,2025,NYG,CHI,away,4.50,45.50,00-0033702,20.50,,,10.00,,,,,2025-11-11T00:07:43Z
Jake Elliott,K,10,2025,PHI,GB,away,1.50,45.50,00-0033787,22.00,,,18.00,,,,,2025-11-11T00:07:43Z
Zane Gonzalez,K,10,2025,ATL,IND,away,6.50,48.50,00-0033862,21.00,,,7.00,,,,,2025-11-11T00:07:43Z
Michael Badgley,K,10,2025,IND,ATL,home,-6.50,48.50,00-0034084,27.50,,,23.00,,,,,2025-11-11T00:07:43Z
Daniel Carlson,K,10,2025,LV,DEN,away,9.50,42.50,00-0034161,16.50,,,28.00,,,,,2025-11-11T00:07:43Z
Eddy Pineiro,K,10,2025,SF,LA,home,5.50,49.50,00-0034173,22.00,,,12.00,,,,,2025-11-11T00:07:43Z
Matthew Wright,K,10,2025,HOU,JAX,home,1.50,37.50,00-0035189,18.00,,,,,,,,2025-11-11T00:07:43Z
Matt Gay,K,10,2025,WAS,DET,home,8.50,49.50,00-0035269,20.50,,,4.00,,,,,2025-11-11T00:07:43Z
Chase McLaughlin,K,10,2025,TB,NE,home,-2.50,48.50,00-0035358,25.50,,,6.00,,,,,2025-11-11T00:07:43Z
Riley Patterson,K,10,2025,MIA,BUF,home,8.50,50.50,00-0036816,21.00,,,8.00,,,,,2025-11-11T00:07:43Z
Cameron Dicker,K,10,2025,LAC,PIT,home,-3.00,45.50,00-0037224,24.25,,,28.00,,,,,2025-11-11T00:07:43Z
Andre Szmyt,K,10,2025,CLE,NYJ,away,-1.50,37.50,00-0038428,19.50,,,31.00,,,,,2025-11-11T00:07:43Z
Chad Ryland,K,10,2025,ARI,SEA,away,7.00,44.50,00-0038567,18.75,,,9.00,,,,,2025-11-11T00:07:43Z
Blake Grupe,K,10,2025,NO,CAR,away,5.50,38.50,00-0038905,16.50,,,20.00,,,,,2025-11-11T00:07:43Z
Jake Bates,K,10,2025,DET,WAS,away,-8.50,49.50,00-0039172,29.00,,,22.00,,,,,2025-11-11T00:07:43Z
Will Reichard,K,10,2025,MIN,BAL,home,4.50,48.50,00-0039404,22.00,,,30.00,,,,,2025-11-11T00:07:43Z
Cam Little,K,10,2025,JAX,HOU,away,-1.50,37.50,00-0039409,19.50,,,1.00,,,,,2025-11-11T00:07:43Z
Harrison Mevis,K,10,2025,LA,SF,away,-5.50,49.50,00-0039498,27.50,,,,,,,,2025-11-11T00:07:43Z
Tyler Loop,K,10,2025,BAL,MIN,away,-4.50,48.50,00-0040074,26.50,,,10.00,,,,,2025-11-11T00:07:43Z
Andy Borregales,K,10,2025,NE,TB,away,2.50,48.50,00-0040200,23.00,,,14.00,,,,,2025-11-11T00:07:43Z
Ryan Fitzgerald,K,10,2025,CAR,NO,home,-5.50,38.50,00-0040279,22.00,,,24.00,,,,,2025-11-11T00:07:43Z
