display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
BUF,DST,14,2025,BUF,CIN,home,-6.00,54.50,BUF,30.25,5.70,3400,26.00,2.01,6.15,1.78,-4.25,2025-12-08T19:59:44Z
CHI,DST,14,2025,CHI,GB,away,6.50,44.50,CHI,19.00,3.70,2400,4.00,2.02,4.17,0.61,-2.89,2025-12-08T19:59:44Z
CIN,DST,14,2025,CIN,BUF,away,6.00,54.50,CIN,24.25,0.90,2100,10.00,1.40,4.03,,,2025-12-08T19:59:44Z
CLE,DST,14,2025,CLE,TEN,home,-4.50,33.50,CLE,19.00,8.60,3700,31.00,2.11,7.68,8.75,1.07,2025-12-08T19:59:44Z
DAL,DST,14,2025,DAL,DET,away,3.50,55.50,DAL,26.00,1.40,,3.00,,,,,2025-12-08T19:59:44Z
DEN,DST,14,2025,DEN,LV,away,-8.50,40.50,DEN,24.50,9.20,3900,30.00,2.21,8.95,9.73,0.26,2025-12-08T19:59:44Z
DET,DST,14,2025,DET,DAL,home,-3.50,55.50,DET,29.50,5.30,,2.00,,,,,2025-12-08T19:59:44Z
GB,DST,14,2025,GB,CHI,home,-6.50,44.50,GB,25.50,6.80,3100,8.00,1.90,4.86,7.36,1.37,2025-12-08T19:59:44Z
HOU,DST,14,2025,HOU,KC,away,4.50,41.50,HOU,18.50,4.80,,5.00,,,,,2025-12-08T19:59:44Z
IND,DST,14,2025,IND,JAX,away,-2.50,44.50,IND,23.50,5.20,3200,19.00,1.75,3.06,1.73,-0.64,2025-12-08T19:59:44Z
JAX,DST,14,2025,JAX,IND,home,2.50,44.50,JAX,21.00,3.90,2700,1.00,2.02,7.61,0.46,-3.79,2025-12-08T19:59:44Z
KC,DST,14,2025,KC,HOU,home,-4.50,41.50,KC,23.00,6.70,,12.00,,,,,2025-12-08T19:59:44Z
LA,DST,14,2025,LA,ARI,away,-9.50,49.50,LA,29.50,7.90,3800,27.00,1.83,5.36,9.20,3.81,2025-12-08T19:59:44Z
LAC,DST,14,2025,LAC,PHI,home,2.50,41.50,LAC,19.50,4.40,,9.00,,,,,2025-12-08T19:59:44Z
LV,DST,14,2025,LV,DEN,home,8.50,40.50,LV,16.00,3.30,2000,6.00,2.08,4.89,1.15,-3.85,2025-12-08T19:59:44Z
MIA,DST,14,2025,MIA,NYJ,away,-2.50,41.50,MIA,22.00,6.00,3300,22.00,1.97,2.46,2.10,-0.36,2025-12-08T19:59:44Z
MIN,DST,14,2025,MIN,WAS,home,1.50,43.50,MIN,21.00,6.00,3000,15.00,2.17,2.87,3.23,0.36,2025-12-08T19:59:44Z
NO,DST,14,2025,NO,TB,away,7.50,41.50,NO,17.00,4.10,2300,16.00,1.98,4.04,1.91,-1.28,2025-12-08T19:59:44Z
NYJ,DST,14,2025,NYJ,MIA,home,2.50,41.50,NYJ,19.50,5.10,2500,23.00,2.02,6.52,3.08,-3.44,2025-12-08T19:59:44Z
PHI,DST,14,2025,PHI,LAC,away,-2.50,41.50,PHI,22.00,6.00,,25.00,,,,,2025-12-08T19:59:44Z
PIT,DST,14,2025,PIT,BAL,away,5.50,43.50,PIT,19.00,5.80,2600,21.00,2.27,3.81,4.62,-1.34,2025-12-08T19:59:44Z
SEA,DST,14,2025,SEA,ATL,away,-7.00,44.50,SEA,25.75,7.20,4000,16.00,1.65,4.99,4.59,-0.20,2025-12-08T19:59:44Z
TB,DST,14,2025,TB,NO,home,-7.50,41.50,TB,24.50,7.70,3600,28.00,1.90,10.30,6.95,-4.32,2025-12-08T19:59:44Z
TEN,DST,14,2025,TEN,CLE,away,4.50,33.50,TEN,14.50,7.50,2900,29.00,2.50,13.41,8.11,-5.30,2025-12-08T19:59:44Z
WAS,DST,14,2025,WAS,MIN,away,-1.50,43.50,WAS,22.50,8.80,2800,32.00,2.64,8.22,17.46,9.24,2025-12-08T19:59:44Z
Matt Prater,K,14,2025,BUF,CIN,home,-6.00,54.50,00-0023853,30.25,8.20,,21.00,,,,,2025-12-08T19:59:44Z
Nick Folk,K,14,2025,NYJ,MIA,home,2.50,41.50,00-0025565,19.50,7.20,,13.00,,,,,2025-12-08T19:59:44Z
Brandon McManus,K,14,2025,GB,CHI,home,-6.50,44.50,00-0029822,25.50,8.00,,6.00,,,,,2025-12-08T19:59:44Z
Chris Boswell,K,14,2025,PIT,BAL,away,5.50,43.50,00-0031136,19.00,7.00,,32.00,,,,,2025-12-08T19:59:44Z
Cairo Santos,K,14,2025,CHI,GB,away,6.50,44.50,00-0031203,19.00,6.80,,9.00,,,,,2025-12-08T19:59:44Z
Jason Myers,K,14,2025,SEA,ATL,away,-7.00,44.50,00-0031492,25.75,8.20,,21.00,,,,,2025-12-08T19:59:44Z
Wil Lutz,K,14,2025,DEN,LV,away,-8.50,40.50,00-0032569,24.50,8.00,,20.00,,,,,2025-12-08T19:59:44Z
Ka'imi Fairbairn,K,14,2025,HOU,KC,away,4.50,41.50,00-0032726,18.50,6.80,,11.00,,,,,2025-12-08T19:59:44Z
Harrison Butker,K,14,2025,KC,HOU,home,-4.50,41.50,00-0033303,23.00,7.50,,2.00,,,,,2025-12-08T19:59:44Z
Jake Elliott,K,14,2025,PHI,LAC,away,-2.50,41.50,00-0033787,22.00,7.00,,8.00,,,,,2025-12-08T19:59:44Z
Zane Gonzalez,K,14,2025,ATL,SEA,home,7.00,44.50,00-0033862,18.75,6.50,,5.00,,,,,2025-12-08T19:59:44Z
Daniel Carlson,K,14,2025,LV,DEN,home,8.50,40.50,00-0034161,16.00,6.10,,18.00,,,,,2025-12-08T19:59:44Z
Joey Slye,K,14,2025,TEN,CLE,away,4.50,33.50,00-0035192,14.50,6.00,,18.00,,,,,2025-12-08T19:59:44Z
Chase McLaughlin,K,14,2025,TB,NO,home,-7.50,41.50,00-0035358,24.50,8.20,,27.00,,,,,2025-12-08T19:59:44Z
Riley Patterson,K,14,2025,MIA,NYJ,away,-2.50,41.50,00-0036816,22.00,7.50,,30.00,,,,,2025-12-08T19:59:44Z
Evan McPherson,K,14,2025,CIN,BUF,away,6.00,54.50,00-0036854,24.25,7.60,,8.00,,,,,2025-12-08T19:59:44Z
Cameron Dicker,K,14,2025,LAC,PHI,home,2.50,41.50,00-0037224,19.50,7.60,,24.00,,,,,2025-12-08T19:59:44Z
Brandon Aubrey,K,14,2025,DAL,DET,away,3.50,55.50,00-0037692,26.00,8.40,,6.00,,,,,2025-12-08T19:59:44Z
Andre Szmyt,K,14,2025,CLE,TEN,home,-4.50,33.50,00-0038428,19.00,7.00,,21.00,,,,,2025-12-08T19:59:44Z
Jake Moody,K,14,2025,WAS,MIN,away,-1.50,43.50,00-0038562,22.50,7.40,,30.00,,,,,2025-12-08T19:59:44Z
Chad Ryland,K,14,2025,ARI,LA,home,9.50,49.50,00-0038567,20.00,6.50,,9.00,,,,,2025-12-08T19:59:44Z
Blake Grupe,K,14,2025,IND,JAX,away,-2.50,44.50,00-0038905,23.50,7.50,,,,,,,2025-12-08T19:59:44Z
Jake Bates,K,14,2025,DET,DAL,home,-3.50,55.50,00-0039172,29.50,8.40,,13.00,,,,,2025-12-08T19:59:44Z
Charlie Smyth,K,14,2025,NO,TB,away,7.50,41.50,00-0039229,17.00,5.80,,16.00,,,,,2025-12-08T19:59:44Z
Will Reichard,K,14,2025,MIN,WAS,home,1.50,43.50,00-0039404,21.00,7.20,,28.00,,,,,2025-12-08T19:59:44Z
Cam Little,K,14,2025,JAX,IND,home,2.50,44.50,00-0039409,21.00,7.40,,15.00,,,,,2025-12-08T19:59:44Z
Harrison Mevis,K,14,2025,LA,ARI,away,-9.50,49.50,00-0039498,29.50,8.00,,29.00,,,,,2025-12-08T19:59:44Z
Tyler Loop,K,14,2025,BAL,PIT,home,-5.50,43.50,00-0040074,24.50,7.80,,26.00,,,,,2025-12-08T19:59:44Z
