display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
CAR,DST,11,2025,CAR,ATL,away,4.50,42.50,CAR,19.00,,2700,17.00,1.54,3.83,0.36,-4.75,2025-11-18T15:39:42Z
CHI,DST,11,2025,CHI,MIN,away,3.00,47.50,CHI,22.25,,2800,29.00,2.66,3.56,7.85,4.29,2025-11-18T15:39:42Z
CIN,DST,11,2025,CIN,PIT,away,5.50,48.50,CIN,21.50,,2400,13.00,1.81,3.68,1.50,-2.16,2025-11-18T15:39:42Z
CLE,DST,11,2025,CLE,BAL,home,7.50,37.50,CLE,15.00,,2400,14.00,2.44,6.77,2.32,-4.23,2025-11-18T15:39:42Z
DAL,DST,11,2025,DAL,LV,away,-3.50,48.50,DAL,26.00,,,30.00,,,,,2025-11-18T15:39:42Z
DEN,DST,11,2025,DEN,KC,home,3.50,44.50,DEN,20.50,,2600,3.00,2.10,6.53,3.51,-2.93,2025-11-18T15:39:42Z
DET,DST,11,2025,DET,PHI,away,2.50,46.50,DET,22.00,,,10.00,,,,,2025-11-18T15:39:42Z
GB,DST,11,2025,GB,NYG,away,-7.50,41.50,GB,24.50,,3600,21.00,2.14,5.81,11.78,5.97,2025-11-18T15:39:42Z
HOU,DST,11,2025,HOU,TEN,away,-5.50,37.50,HOU,21.50,,3700,32.00,1.99,9.60,14.27,4.67,2025-11-18T15:39:42Z
JAX,DST,11,2025,JAX,LAC,home,3.00,43.50,JAX,20.25,,2700,23.00,2.00,5.90,2.41,-3.49,2025-11-18T15:39:42Z
KC,DST,11,2025,KC,DEN,away,-3.50,44.50,KC,24.00,,3100,9.00,1.90,3.38,5.08,1.81,2025-11-18T15:39:42Z
LA,DST,11,2025,LA,SEA,home,-3.00,49.50,LA,26.25,,2900,11.00,1.93,2.35,3.55,0.75,2025-11-18T15:39:42Z
LAC,DST,11,2025,LAC,JAX,away,-3.00,43.50,LAC,23.25,,2800,19.00,2.48,3.55,3.60,0.05,2025-11-18T15:39:42Z
LV,DST,11,2025,LV,DAL,home,3.50,48.50,LV,22.50,,,3.00,,,,,2025-11-18T15:39:42Z
MIA,DST,11,2025,MIA,WAS,home,-2.50,47.50,MIA,25.00,,,15.00,,,,,2025-11-18T15:39:42Z
MIN,DST,11,2025,MIN,CHI,home,-3.00,47.50,MIN,25.25,,3000,6.00,1.55,2.72,5.64,2.92,2025-11-18T15:39:42Z
NE,DST,11,2025,NE,NYJ,home,-12.50,43.50,NE,28.00,,,24.00,,,,,2025-11-18T15:39:42Z
NYG,DST,11,2025,NYG,GB,home,7.50,41.50,NYG,17.00,,2300,8.00,1.87,3.42,1.34,-2.08,2025-11-18T15:39:42Z
NYJ,DST,11,2025,NYJ,NE,away,12.50,43.50,NYJ,15.50,,,18.00,,,,,2025-11-18T15:39:42Z
PHI,DST,11,2025,PHI,DET,home,-2.50,46.50,PHI,24.50,,,1.00,,,,,2025-11-18T15:39:42Z
PIT,DST,11,2025,PIT,CIN,home,-5.50,48.50,PIT,27.00,,3300,22.00,1.83,5.39,5.38,-0.19,2025-11-18T15:39:42Z
SEA,DST,11,2025,SEA,LA,away,3.00,49.50,SEA,23.25,,2600,7.00,1.73,2.07,1.55,-0.68,2025-11-18T15:39:42Z
SF,DST,11,2025,SF,ARI,away,-3.50,48.50,SF,26.00,,3400,28.00,1.43,2.13,2.02,-0.11,2025-11-18T15:39:42Z
TB,DST,11,2025,TB,BUF,away,6.00,46.50,TB,20.25,,2500,5.00,2.24,4.38,0.90,-3.48,2025-11-18T15:39:42Z
TEN,DST,11,2025,TEN,HOU,home,5.50,37.50,TEN,16.00,,2300,16.00,2.46,7.04,1.63,-5.41,2025-11-18T15:39:42Z
WAS,DST,11,2025,WAS,MIA,away,2.50,47.50,WAS,22.50,,,25.00,,,,,2025-11-18T15:39:42Z
Matt Prater,K,11,2025,BUF,TB,home,-6.00,46.50,00-0023853,26.25,,,11.00,,,,,2025-11-18T15:39:42Z
Nick Folk,K,11,2025,NYJ,NE,away,12.50,43.50,00-0025565,15.50,,,6.00,,,,,2025-11-18T15:39:42Z
Chris Boswell,K,11,2025,PIT,CIN,home,-5.50,48.50,00-0031136,27.00,,,16.00,,,,,2025-11-18T15:39:42Z
Cairo Santos,K,11,2025,CHI,MIN,away,3.00,47.50,00-0031203,22.25,,,21.00,,,,,2025-11-18T15:39:42Z
Jason Myers,K,11,2025,SEA,LA,away,3.00,49.50,00-0031492,23.25,,,10.00,,,,,2025-11-18T15:39:42Z
Wil Lutz,K,11,2025,DEN,KC,home,3.50,44.50,00-0032569,20.50,,,4.00,,,,,2025-11-18T15:39:42Z
Harrison Butker,K,11,2025,KC,DEN,away,-3.50,44.50,00-0033303,24.00,,,24.00,,,,,2025-11-18T15:39:42Z
Younghoe Koo,K,11,2025,NYG,GB,home,7.50,41.50,00-0033702,17.00,,,13.00,,,,,2025-11-18T15:39:42Z
Jake Elliott,K,11,2025,PHI,DET,home,-2.50,46.50,00-0033787,24.50,,,3.00,,,,,2025-11-18T15:39:42Z
Zane Gonzalez,K,11,2025,ATL,CAR,home,-4.50,42.50,00-0033862,23.50,,,16.00,,,,,2025-11-18T15:39:42Z
Daniel Carlson,K,11,2025,LV,DAL,home,3.50,48.50,00-0034161,22.50,,,22.00,,,,,2025-11-18T15:39:42Z
Eddy Pineiro,K,11,2025,SF,ARI,away,-3.50,48.50,00-0034173,26.00,,,28.00,,,,,2025-11-18T15:39:42Z
Matthew Wright,K,11,2025,HOU,TEN,away,-5.50,37.50,00-0035189,21.50,,,15.00,,,,,2025-11-18T15:39:42Z
Joey Slye,K,11,2025,TEN,HOU,home,5.50,37.50,00-0035192,16.00,,,1.00,,,,,2025-11-18T15:39:42Z
Matt Gay,K,11,2025,WAS,MIA,away,2.50,47.50,00-0035269,22.50,,,18.00,,,,,2025-11-18T15:39:42Z
Chase McLaughlin,K,11,2025,TB,BUF,away,6.00,46.50,00-0035358,20.25,,,9.00,,,,,2025-11-18T15:39:42Z
Riley Patterson,K,11,2025,MIA,WAS,home,-2.50,47.50,00-0036816,25.00,,,27.00,,,,,2025-11-18T15:39:42Z
Evan McPherson,K,11,2025,CIN,PIT,away,5.50,48.50,00-0036854,21.50,,,30.00,,,,,2025-11-18T15:39:42Z
Cameron Dicker,K,11,2025,LAC,JAX,away,-3.00,43.50,00-0037224,23.25,,,2.00,,,,,2025-11-18T15:39:42Z
Brandon Aubrey,K,11,2025,DAL,LV,away,-3.50,48.50,00-0037692,26.00,,,22.00,,,,,2025-11-18T15:39:42Z
Lucas Havrisik,K,11,2025,GB,NYG,away,-7.50,41.50,00-0038152,24.50,,,26.00,,,,,2025-11-18T15:39:42Z
Andre Szmyt,K,11,2025,CLE,BAL,home,7.50,37.50,00-0038428,15.00,,,29.00,,,,,2025-11-18T15:39:42Z
Chad Ryland,K,11,2025,ARI,SF,home,3.50,48.50,00-0038567,22.50,,,5.00,,,,,2025-11-18T15:39:42Z
Jake Bates,K,11,2025,DET,PHI,away,2.50,46.50,00-0039172,22.00,,,30.00,,,,,2025-11-18T15:39:42Z
Will Reichard,K,11,2025,MIN,CHI,home,-3.00,47.50,00-0039404,25.25,,,12.00,,,,,2025-11-18T15:39:42Z
Cam Little,K,11,2025,JAX,LAC,home,3.00,43.50,00-0039409,20.25,,,14.00,,,,,2025-11-18T15:39:42Z
Harrison Mevis,K,11,2025,LA,SEA,home,-3.00,49.50,00-0039498,26.25,,,7.00,,,,,2025-11-18T15:39:42Z
Tyler Loop,K,11,2025,BAL,CLE,away,-7.50,37.50,00-0040074,22.50,,,20.00,,,,,2025-11-18T15:39:42Z
Andy Borregales,K,11,2025,NE,NYJ,home,-12.50,43.50,00-0040200,28.00,,,32.00,,,,,2025-11-18T15:39:42Z
Ryan Fitzgerald,K,11,2025,CAR,ATL,away,4.50,42.50,00-0040279,19.00,,,25.00,,,,,2025-11-18T15:39:42Z
